business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,hex_id
OPERATIONAL,"{'location': {'lat': 52.3860454, 'lng': 4.630906299999999}, 'viewport': {'northeast': {'lat': 52.38740653029151, 'lng': 4.632340630291502}, 'southwest': {'lat': 52.38470856970851, 'lng': 4.629642669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Oud-katholieke parochie HH. Anna en Maria,{'open_now': False},"[{'height': 3543, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112793251536299298478"">Klaus Wißkirchen</a>'], 'photo_reference': 'AXQCQNSOKD3NRL4wjlWO_CpCC3hoY9Mhy1P3-myQL6dmaGj0FMIBAbcmp-0IORweepmYAOvePxhujEVRWLSlYyyNQETTrg9-PKoP7pH2z3ysmfQ4Di23VgMvSExZWuQENvm2KNpx3Z6Cm056hypSMaCa3xdVZx4LMVmiuQufxioF8gZijrrFH_caDxoAcj_mi7bL7GWyG1QMcgb0IZO00QwsXbUULTdPamFHQ67EfppCO6NHxh9U2jAlVumcyIJKGLBzh7pSVJ56VVnROezVl-IHL86dqxgydmQb4WeRGDNBdkPdyaQ070_qpEYfVXNlCp0c2PECg2-PXyO_Rabywc4kFe43N4hoTKHouIWiz-E6xDHi-cu9tb4mL4NAX2VFXPQGkpXXKGWrQJlcbUt5C60boMEt___YQ_5gCkTn-dlNk9ybthx-SKC6Cn7_EgdH2zgRP-gEAyXfjdK-fhIUWWb2AtJr2RKlyJ_lbkUhTcwutuL4yUQwBChFnE3rHKi1lvEceNPI91-UnbRQpRKe8b5JJaBKSIyuBZMysBUh-rKrkUgDFBPeKjJfpowqLy3YfgYoct9P8eRNbv_pg6yFzojn-I_nmhjLdrCP7YLJcRxcn8EGaGboedIM_M4AX8MqwqyQG5tn1A', 'width': 5315}]",ChIJzyDo6BLvxUcRkFG5VONlEbs,"{'compound_code': '9JPJ+C9 Haarlem, Netherlands', 'global_code': '9F469JPJ+C9'}",4.4,ChIJzyDo6BLvxUcRkFG5VONlEbs,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",18.0,"Kinderhuissingel 76, Haarlem",8819682537fffff
OPERATIONAL,"{'location': {'lat': 52.3860454, 'lng': 4.630906299999999}, 'viewport': {'northeast': {'lat': 52.38740653029151, 'lng': 4.632340630291502}, 'southwest': {'lat': 52.38470856970851, 'lng': 4.629642669708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,Anglican Church Haarlem,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116795784664751985246"">Anni Kearney</a>'], 'photo_reference': 'AXQCQNR09_dn5-jWYdi_a9WHGXNkYQe4X2f-BwAdfxpFKncZqaBkBEU0RusodY3a7mm5c3YSld0O0skusTdDna_czGcrXbgu3f3KSE-h-ymiv5y2lpE6ta5Pi5_5w8ZvMkVDrV_zSaO6GDi0AL7HdsKv1KdoCo0OMm3NzzCw5Zn6shwOJOKux1uV00WNLA284h_Vr8aw7WJjn9zALl8fEBupV3kbhZvbRQh49vU3YvcoHbrVdxMQmlM6GINUqS11qf1XDAIuxEr2TNCCFeUgnHyoaDPBhJLNdktS9kRyCMrcf7Zf5nqQV-kelylptm3a-Qj7UdqYqo8_LWEgCNX79HkM2kcuaU0THwcZiYqCIQZRFuiOq3MbUjVbIwRY730UqlSdxhmtERLzonFUSFXm1pzu2vNab-uvI357TH49wHznNlVvhhyMCfi8btclFVQ1kwzje75i124Tp1AyvqXdZJ34XMAzs8XbDM0j53E4H6OFZ-wsN8o6SDvoy2f3x377o39Nwb-THWbeJjGIYmxco2GvbL_qZ6jTZ9CSmnTr8r4EYAg1_STBoEt1-U3vGQ2u0p1Y_VSKTwgfIKSgufEcAkmyuo752xCkOV-cncdNLJysuOGW4NM5vOJGOhE_saYLwNff3OVheQ', 'width': 4032}]",ChIJ_c2WJDfvxUcRTmX7vwL1xtU,"{'compound_code': '9JPJ+C9 Haarlem, Netherlands', 'global_code': '9F469JPJ+C9'}",,ChIJ_c2WJDfvxUcRTmX7vwL1xtU,GOOGLE,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",,"Kinderhuissingel 76, Haarlem",8819682537fffff
